absolute:0.436669,1.924017,-0.3281461|0.436669,1.924017,-0.3281461|0.440175,1.925574,-0.3014753|0.4335678,1.929506,-0.2762843|0.4330698,1.941278,-0.2439049|0.442545,1.955667,-0.2125076|0.4667224,1.97226,-0.2398144|0.4879315,1.984244,-0.2078431|0.5020432,1.988782,-0.1867797|0.485085,1.974362,-0.2546164|0.5122024,1.984423,-0.2195013|0.5296795,1.987437,-0.1963086|0.4996195,1.965183,-0.2684108|0.5256885,1.976797,-0.2385195|0.5432109,1.981533,-0.2169874|0.477022,1.932097,-0.310709|0.511435,1.951178,-0.2825622|0.5349923,1.962498,-0.2631494|0.5511229,1.966003,-0.2493338|0.4439537,1.964531,-0.1880068|0.5162879,1.993944,-0.1685196|0.546084,1.992377,-0.1761084|0.5584145,1.986868,-0.1967885|0.5670981,1.971894,-0.2334723:
absolute:0.4357554,1.92703,-0.3374165|0.4357554,1.92703,-0.3374165|0.4395343,1.928654,-0.3107869|0.4331184,1.93269,-0.285563|0.4328843,1.944776,-0.2532964|0.4425814,1.959463,-0.2221058|0.4667117,1.975494,-0.2495183|0.4881997,1.987588,-0.2177753|0.5024971,1.992229,-0.1968603|0.4849216,1.977559,-0.2645127|0.5123453,1.987784,-0.2296843|0.5300336,1.990952,-0.2066729|0.4993142,1.968345,-0.2784323|0.525636,1.980065,-0.2488055|0.5433467,1.984892,-0.2274482|0.4762848,1.935153,-0.3204138|0.5109842,1.954304,-0.2926688|0.53471,1.965661,-0.2734838|0.5509647,1.969206,-0.2598248|0.4439653,1.968583,-0.1976973|0.5168992,1.997527,-0.1787634|0.5466174,1.996045,-0.1866581|0.558727,1.990319,-0.2074083|0.5670816,1.975142,-0.2441244:
absolute:0.4358488,1.928436,-0.3458554|0.4358488,1.928436,-0.3458554|0.439833,1.930055,-0.3192555|0.4335602,1.934097,-0.2939966|0.4335095,1.94633,-0.2617846|0.4433641,1.96117,-0.230716|0.467407,1.976914,-0.2581799|0.4890749,1.989094,-0.2265925|0.5035001,1.993815,-0.2057832|0.4854957,1.979018,-0.2733153|0.5131285,1.989352,-0.238685|0.5309696,1.992636,-0.2158082|0.4997949,1.969835,-0.287351|0.5262835,1.981604,-0.2578927|0.5441253,1.986475,-0.236655|0.4764957,1.936621,-0.3291663|0.5113777,1.95582,-0.3016847|0.5351951,1.967182,-0.2826167|0.5515258,1.970745,-0.2690532|0.4447101,1.970416,-0.2063531|0.5180063,1.99923,-0.1878045|0.5476782,1.997858,-0.1959308|0.5596277,1.991952,-0.2167227|0.5677269,1.976697,-0.2534459:
absolute:0.435669,1.929509,-0.3535317|0.435669,1.929509,-0.3535317|0.4398423,1.931123,-0.3269606|0.4337091,1.935167,-0.3016676|0.4338347,1.94752,-0.2695017|0.4438472,1.962485,-0.2385439|0.4677809,1.978002,-0.2660659|0.4896113,1.990275,-0.2346266|0.5041527,1.995077,-0.2139168|0.4857565,1.980141,-0.2813304|0.5135802,1.99058,-0.2468849|0.5315608,1.993977,-0.2241342|0.4999688,1.970987,-0.2954729|0.5266104,1.982793,-0.2661677|0.5445721,1.9877,-0.2450395|0.476422,1.937753,-0.3371329|0.5114704,1.956997,-0.3098956|0.5353622,1.968344,-0.2909122|0.5517548,1.971912,-0.2774248|0.4451706,1.971835,-0.2142192|0.5187526,2.000607,-0.1960495|0.548383,1.999328,-0.2043874|0.5601864,1.993218,-0.2252065|0.5680247,1.977868,-0.2618908:
absolute:0.434257,1.927355,-0.3598861|0.434257,1.927355,-0.3598861|0.4386961,1.928929,-0.3333556|0.4328095,1.932912,-0.3079944|0.4332344,1.945271,-0.2758336|0.4435455,1.960258,-0.2449847|0.4671415,1.97576,-0.2726582|0.4892332,1.988076,-0.2414193|0.5039574,1.992912,-0.220847|0.4849561,1.977969,-0.2881003|0.5130713,1.988485,-0.2539158|0.5312592,1.991964,-0.2313428|0.4990456,1.968876,-0.3024037|0.5259345,1.980683,-0.2733257|0.5440847,1.985597,-0.2523609|0.475155,1.935665,-0.343886|0.5104328,1.95494,-0.3169691|0.5344553,1.966206,-0.2981021|0.5509459,1.969729,-0.2847232|0.4450288,1.969618,-0.220673|0.5187085,1.998507,-0.2031248|0.548252,1.997415,-0.2117703|0.5598752,1.99113,-0.2326721|0.5673282,1.975637,-0.2692889:
absolute:0.4339569,1.923874,-0.3675069|0.4339569,1.923874,-0.3675069|0.4387456,1.925381,-0.3410334|0.4331933,1.929294,-0.3155861|0.4340401,1.941622,-0.2834216|0.4447846,1.956574,-0.2527037|0.467968,1.972068,-0.2805948|0.4904415,1.984354,-0.2496173|0.5054222,1.98915,-0.2292219|0.4855758,1.974327,-0.2962652|0.5141112,1.984802,-0.2624179|0.5325817,1.988276,-0.2400749|0.4994794,1.965278,-0.3107774|0.5267396,1.976996,-0.2820105|0.5451589,1.981852,-0.2612682|0.4750587,1.932163,-0.3520271|0.51068,1.951387,-0.3255285|0.5349334,1.96249,-0.3068618|0.5515809,1.965913,-0.2936522|0.446586,1.965907,-0.2284031|0.5203922,1.994727,-0.2116783|0.5498168,1.993749,-0.2207217|0.5612034,1.987343,-0.2417736|0.5681489,1.971716,-0.2783772:
absolute:0.4320028,1.921343,-0.3750338|0.4320028,1.921343,-0.3750338|0.4372109,1.922773,-0.3486353|0.432066,1.926601,-0.3230897|0.4334227,1.938873,-0.290921|0.4446929,1.953763,-0.260362|0.4673605,1.969295,-0.2885262|0.4902973,1.981537,-0.2578725|0.5055891,1.986274,-0.2376953|0.4847154,1.971614,-0.3044676|0.5137599,1.982026,-0.2710362|0.5325711,1.985472,-0.248975|0.4983923,1.96262,-0.3192267|0.5261015,1.974229,-0.2908475|0.5448453,1.979013,-0.2703809|0.4733402,1.929614,-0.3601841|0.5093659,1.948781,-0.3341965|0.5339036,1.959701,-0.315795|0.5507433,1.96301,-0.3028017|0.4469081,1.963047,-0.2360769|0.520825,1.991809,-0.2203685|0.5500987,1.990951,-0.2298877|0.5611961,1.984446,-0.2511264|0.5675396,1.968693,-0.2877323:
absolute:0.432317,1.921816,-0.3766105|0.432317,1.921816,-0.3766105|0.4376685,1.92315,-0.3502357|0.4326561,1.926936,-0.3246576|0.4342133,1.939164,-0.2924815|0.4457096,1.953963,-0.2619622|0.4683196,1.969378,-0.2901539|0.4914308,1.981482,-0.2595765|0.5068294,1.986088,-0.2394502|0.4856004,1.971673,-0.3061792|0.5148287,1.981914,-0.2728557|0.5337506,1.985249,-0.2508721|0.4991635,1.962665,-0.321035|0.5270566,1.974066,-0.2927516|0.5459173,1.978698,-0.2723575|0.4737645,1.929877,-0.361954|0.5100027,1.948825,-0.336101|0.5346755,1.959511,-0.317743|0.5515826,1.962651,-0.3047953|0.4481005,1.963204,-0.2376777|0.5221632,1.991496,-0.2221698|0.5513821,1.990637,-0.2318549|0.5623826,1.983997,-0.2531633|0.5684687,1.968156,-0.2897603:
absolute:0.4350385,1.922718,-0.3771989|0.4350385,1.922718,-0.3771989|0.4405189,1.92392,-0.3508441|0.435625,1.927673,-0.3252381|0.4373941,1.939861,-0.2930579|0.4490992,1.954546,-0.262563|0.4717948,1.969706,-0.2907452|0.4951026,1.981575,-0.260225|0.5106105,1.985975,-0.2401367|0.4890202,1.971923,-0.3068409|0.5184484,1.981877,-0.2736063|0.5374791,1.985021,-0.2516886|0.5024467,1.962863,-0.3217885|0.5305446,1.973969,-0.2935908|0.5495248,1.978383,-0.2732593|0.4766124,1.930411,-0.3627031|0.5131111,1.948992,-0.3369505|0.537948,1.959399,-0.3186534|0.5549302,1.962331,-0.3057554|0.4516104,1.963753,-0.2382773|0.5260496,1.991189,-0.2228903|0.5552221,1.990246,-0.2327297|0.5661107,1.983495,-0.2541182|0.5719203,1.96762,-0.2907598:
absolute:0.4377318,1.923425,-0.3785423|0.4377318,1.923425,-0.3785423|0.44335,1.924499,-0.3522111|0.4385764,1.928222,-0.326578|0.440558,1.940384,-0.2944002|0.4524545,1.954977,-0.2639352|0.4752514,1.969856,-0.292116|0.4987602,1.981504,-0.2616649|0.5143818,1.985693,-0.2416194|0.4924133,1.972003,-0.308289|0.5220487,1.981688,-0.2751593|0.5411946,1.98465,-0.2533167|0.5057002,1.962895,-0.3233325|0.5340074,1.973734,-0.2952403|0.5531118,1.977944,-0.2749818|0.479431,1.930769,-0.3642262|0.5161894,1.948998,-0.3385926|0.5411935,1.959159,-0.3203849|0.5582552,1.9619,-0.30755|0.4550667,1.964164,-0.2396527|0.5299298,1.990705,-0.2244113|0.5590535,1.98972,-0.2344245|0.5698224,1.982881,-0.2559034|0.5753531,1.966988,-0.2926077:
absolute:0.4418249,1.923721,-0.3797252|0.4418249,1.923721,-0.3797252|0.4475822,1.924751,-0.3534223|0.4429145,1.928573,-0.3277844|0.4451183,1.940858,-0.2956678|0.4571302,1.955499,-0.2652711|0.4802444,1.969806,-0.2935091|0.5040101,1.981295,-0.2631974|0.5197701,1.985324,-0.2432276|0.4973485,1.971766,-0.3097667|0.5272243,1.981233,-0.2767901|0.5464966,1.984046,-0.2550393|0.5104669,1.962514,-0.3248695|0.5390064,1.973136,-0.29693|0.5582418,1.977179,-0.2767619|0.4836672,1.93064,-0.3656167|0.5207371,1.948501,-0.3401727|0.545921,1.958448,-0.3220958|0.563059,1.96101,-0.3093256|0.4597272,1.964798,-0.2410298|0.5354518,1.990175,-0.2260948|0.5644886,1.988978,-0.2362373|0.5750867,1.981979,-0.2577668|0.5802642,1.965911,-0.2944442:
absolute:0.4443413,1.924166,-0.3815035|0.4443413,1.924166,-0.3815035|0.4502012,1.925151,-0.3552216|0.4455933,1.929064,-0.3295865|0.4479533,1.941483,-0.2975328|0.4598927,1.956242,-0.2671647|0.4834769,1.969927,-0.2954373|0.5074739,1.981244,-0.2652432|0.5233567,1.985103,-0.2453372|0.5005399,1.971731,-0.3117561|0.5306047,1.980997,-0.2788944|0.5499737,1.983671,-0.257212|0.5135214,1.962358,-0.326903|0.5422261,1.972826,-0.2990745|0.5615522,1.976748,-0.2789692|0.4862936,1.930715,-0.3675458|0.5236115,1.948251,-0.3422387|0.5489095,1.958055,-0.3242429|0.5660865,1.960478,-0.3114982|0.4622494,1.965699,-0.2429599|0.5391575,1.989789,-0.2282678|0.5680702,1.988479,-0.2384784|0.5784917,1.981456,-0.2600354|0.5833521,1.965236,-0.2966402:
absolute:0.4467935,1.924542,-0.3840089|0.4467935,1.924542,-0.3840089|0.4527643,1.925479,-0.3577501|0.4482157,1.929482,-0.3321183|0.4507309,1.942045,-0.3001328|0.4624951,1.956977,-0.2697806|0.4866521,1.969976,-0.2981012|0.5108989,1.981113,-0.2680402|0.5269161,1.984799,-0.2482092|0.5036658,1.971633,-0.3144868|0.5339292,1.980701,-0.2817524|0.5534021,1.983239,-0.2601468|0.516508,1.96215,-0.3296832|0.5453748,1.972501,-0.3019792|0.5647926,1.976326,-0.2819439|0.4888541,1.930735,-0.370216|0.5264181,1.947956,-0.3450568|0.5518125,1.957656,-0.3271403|0.5690193,1.959957,-0.3144131|0.4644821,1.966629,-0.2456198|0.5428456,1.989317,-0.2312144|0.5716085,1.987925,-0.2414888|0.5818275,1.980967,-0.2630789|0.5863324,1.964589,-0.2995706:
absolute:0.4508236,1.921698,-0.3907403|0.4508236,1.921698,-0.3907403|0.4569651,1.922721,-0.3645242|0.452533,1.926942,-0.338907|0.4552719,1.939809,-0.3070606|0.4669346,1.95507,-0.2768336|0.4915766,1.967251,-0.3053169|0.5161654,1.978347,-0.2755194|0.5323764,1.981949,-0.2558311|0.5085006,1.968689,-0.3218157|0.5390418,1.977701,-0.2893249|0.558669,1.980176,-0.2678519|0.5211721,1.959025,-0.3370422|0.5502528,1.969405,-0.3095734|0.5697999,1.973227,-0.2896637|0.4930173,1.927626,-0.37724|0.5308731,1.944674,-0.3524031|0.556387,1.954403,-0.3346734|0.5736418,1.956662,-0.3220038|0.4685106,1.965051,-0.2527762|0.5484854,1.986382,-0.2389837|0.57703,1.984803,-0.2493314|0.5869662,1.977894,-0.2709246|0.5910232,1.961261,-0.3072309:
absolute:0.4544502,1.917737,-0.3960505|0.4544502,1.917737,-0.3960505|0.460792,1.918864,-0.3698863|0.4564985,1.923272,-0.3442772|0.459456,1.936436,-0.3125717|0.471002,1.952062,-0.2824867|0.496016,1.963545,-0.3111566|0.5209613,1.974672,-0.2816685|0.5373889,1.978235,-0.2621534|0.5128211,1.964838,-0.3277884|0.5436558,1.973895,-0.2955883|0.5634602,1.976367,-0.2742785|0.5253412,1.955053,-0.343062|0.5546392,1.965554,-0.315872|0.5743301,1.969426,-0.296114|0.4967662,1.923568,-0.3828951|0.5348719,1.94059,-0.3584252|0.5604949,1.950438,-0.3409199|0.5778076,1.952713,-0.3283324|0.4721805,1.962364,-0.2585424|0.5536919,1.982623,-0.2454818|0.5819861,1.980989,-0.2559215|0.5916369,1.974156,-0.2775207|0.5952612,1.957338,-0.3136531:
absolute:0.4569571,1.914532,-0.4023255|0.4569571,1.914532,-0.4023255|0.4633894,1.915788,-0.3761893|0.4591195,1.920337,-0.3506007|0.462103,1.93379,-0.3190197|0.4733641,1.94982,-0.289039|0.4987123,1.960813,-0.3177817|0.5238468,1.972071,-0.288505|0.540401,1.975626,-0.2690957|0.5154548,1.962074,-0.334479|0.5464047,1.971336,-0.3024483|0.5662876,1.973886,-0.2812209|0.5279443,1.952253,-0.3497545|0.557295,1.963025,-0.3227277|0.5770301,1.967031,-0.3030407|0.4993052,1.920524,-0.3893473|0.5374558,1.937747,-0.3650885|0.5630656,1.947856,-0.3477136|0.5803742,1.950232,-0.335139|0.4740924,1.960417,-0.2652055|0.5568148,1.979994,-0.2525278|0.5848791,1.978576,-0.2629476|0.5943766,1.97189,-0.284518|0.5978169,1.954965,-0.3204812:
absolute:0.45945,1.911581,-0.4083773|0.45945,1.911581,-0.4083773|0.4659756,1.912947,-0.3822699|0.4617409,1.917619,-0.3566978|0.4647698,1.931337,-0.3252349|0.4757833,1.947731,-0.2953598|0.5014366,1.958251,-0.3241628|0.5267868,1.96958,-0.2951002|0.5434799,1.973068,-0.2757981|0.5181157,1.959477,-0.3409261|0.5491958,1.96889,-0.3090661|0.5691623,1.971466,-0.2879204|0.5305657,1.949618,-0.35621|0.5599838,1.960609,-0.3293452|0.5797688,1.964704,-0.3097265|0.5018352,1.917692,-0.3955772|0.5400454,1.93507,-0.3715236|0.5656545,1.945405,-0.3542811|0.5829625,1.947852,-0.3417193|0.4761153,1.958594,-0.2716373|0.5600173,1.977355,-0.2593323|0.587827,1.976174,-0.2697264|0.5971611,1.969647,-0.2912691|0.6004006,1.95266,-0.3270806:
absolute:0.4586872,1.908082,-0.4165328|0.4586872,1.908082,-0.4165328|0.4652762,1.909672,-0.3904539|0.4610369,1.914494,-0.3649104|0.4640031,1.928575,-0.3336022|0.4747457,1.945446,-0.3038944|0.5005057,1.955653,-0.3327394|0.5260027,1.967264,-0.3039175|0.5428138,1.970809,-0.2847284|0.5171248,1.956918,-0.3495591|0.5482535,1.966779,-0.3178824|0.5682749,1.969566,-0.2968154|0.5296167,1.947073,-0.364817|0.5590062,1.958555,-0.3381268|0.5787994,1.962924,-0.3185759|0.501054,1.914646,-0.4038966|0.5391794,1.932511,-0.3800663|0.5646932,1.943299,-0.3629598|0.5819697,1.945971,-0.3504007|0.4747364,1.956605,-0.2803079|0.5594497,1.975129,-0.2683711|0.5869714,1.974462,-0.2787041|0.5961908,1.968121,-0.3001872|0.599355,1.951024,-0.3357815:
absolute:0.4566998,1.902326,-0.4285138|0.4566998,1.902326,-0.4285138|0.463271,1.904193,-0.4024488|0.4589294,1.909145,-0.3769473|0.461654,1.923607,-0.3457916|0.472055,1.940978,-0.3162507|0.4978034,1.951102,-0.3450605|0.523316,1.963111,-0.3164162|0.5401825,1.966768,-0.2972968|0.5143961,1.95251,-0.361895|0.5454305,1.963029,-0.3303381|0.5654371,1.966154,-0.3093045|0.5270341,1.942755,-0.3770909|0.5562351,1.954942,-0.3505064|0.5759505,1.959742,-0.3309782|0.4989638,1.909628,-0.4159389|0.536816,1.92824,-0.392245|0.5620938,1.939666,-0.3752028|0.5792826,1.942717,-0.3626096|0.4717228,1.952404,-0.2927946|0.5568574,1.971174,-0.2810022|0.5840898,1.971353,-0.2912325|0.5932525,1.965326,-0.3126187|0.5965339,1.948168,-0.347975:
absolute:0.4550538,1.896683,-0.4401728|0.4550538,1.896683,-0.4401728|0.4616198,1.898814,-0.4141268|0.457197,1.903891,-0.3886638|0.4597101,1.918715,-0.3576604|0.4698369,1.936542,-0.3282969|0.4955265,1.946589,-0.35708|0.5210949,1.958911,-0.3286192|0.5380373,1.962614,-0.3095758|0.5120831,1.948123,-0.373939|0.5430544,1.959253,-0.3425298|0.5630639,1.962678,-0.3215458|0.5248463,1.93845,-0.3890826|0.5538751,1.951301,-0.3626223|0.573523,1.956509,-0.3431305|0.4972197,1.904671,-0.4276861|0.5348219,1.923977,-0.4041505|0.5598689,1.936006,-0.3871828|0.5769732,1.939423,-0.3745685|0.4692568,1.948212,-0.304966|0.5547721,1.967037,-0.2933472|0.5816917,1.968143,-0.3035267|0.5907462,1.962458,-0.3248116|0.5940964,1.945259,-0.3599318:
absolute:0.4531402,1.892286,-0.4499649|0.4531402,1.892286,-0.4499649|0.4596123,1.894703,-0.4239204|0.4550155,1.899884,-0.3985092|0.4571697,1.915063,-0.3676512|0.4669018,1.933356,-0.338441|0.4925482,1.943438,-0.3671182|0.5180153,1.956215,-0.3387667|0.5349501,1.960125,-0.3197583|0.5091107,1.945156,-0.3839537|0.5398709,1.957019,-0.3526053|0.5598042,1.960864,-0.3316215|0.5220751,1.935613,-0.3990083|0.5507913,1.949241,-0.3725965|0.5702909,1.954974,-0.353103|0.4951319,1.9011,-0.4374461|0.532337,1.921221,-0.4139615|0.5570501,1.933947,-0.3970128|0.574016,1.937794,-0.3843358|0.4659962,1.94525,-0.3152339|0.5516659,1.96473,-0.3035607|0.5783275,1.966713,-0.3136151|0.5873554,1.961399,-0.3347964|0.5909427,1.944079,-0.3696564:
absolute:0.4491173,1.888305,-0.4584244|0.4491173,1.888305,-0.4584244|0.4554519,1.890982,-0.4323715|0.4506562,1.896207,-0.4070063|0.452395,1.911665,-0.3762609|0.4616978,1.93036,-0.3471651|0.487228,1.940647,-0.3757144|0.5124705,1.953963,-0.3474106|0.5293348,1.958161,-0.3284006|0.5038106,1.942605,-0.3925038|0.5342718,1.955213,-0.3611543|0.5540815,1.959512,-0.3401415|0.5170115,1.933242,-0.4074658|0.5453403,1.947643,-0.3810454|0.5646453,1.953904,-0.3615206|0.4908843,1.898009,-0.4458129|0.5276057,1.918979,-0.4223104|0.5519341,1.932417,-0.4053546|0.5687363,1.936706,-0.3926012|0.4604672,1.94241,-0.3240536|0.5459722,1.963026,-0.3121985|0.5724524,1.965784,-0.3221219|0.5815059,1.960806,-0.3431988|0.5854355,1.943451,-0.3778659:
absolute:0.4447402,1.886043,-0.4648192|0.4447402,1.886043,-0.4648192|0.4510534,1.888928,-0.4387833|0.4462088,1.894197,-0.4134363|0.4477584,1.909858,-0.3827836|0.4568685,1.928839,-0.353813|0.4821635,1.939294,-0.3823757|0.5073032,1.953064,-0.3541983|0.5241612,1.957524,-0.3352426|0.498706,1.941408,-0.3991857|0.529043,1.954577,-0.3679464|0.5488256,1.959244,-0.3469869|0.5120277,1.932164,-0.4141143|0.5401495,1.947149,-0.3877979|0.5593691,1.953819,-0.3683245|0.4863746,1.896391,-0.4522818|0.5228121,1.917984,-0.4289013|0.5469089,1.931983,-0.4120692|0.5636312,1.93661,-0.3993292|0.4555125,1.941002,-0.3307674|0.5407789,1.962626,-0.319093|0.5671382,1.965872,-0.3290348|0.5761344,1.961096,-0.3500603|0.5802115,1.943716,-0.3846288:
absolute:0.4407305,1.883738,-0.4710876|0.4407305,1.883738,-0.4710876|0.4470295,1.886823,-0.4450712|0.4421541,1.892134,-0.4197391|0.4435418,1.907973,-0.3891702|0.4524892,1.927212,-0.3603185|0.4775279,1.937846,-0.3889215|0.5025504,1.952077,-0.3608685|0.5193919,1.956819,-0.3419666|0.4940256,1.940102,-0.4057572|0.5242444,1.953803,-0.3746325|0.5440009,1.958836,-0.3537329|0.5074537,1.930966,-0.4206572|0.5353846,1.946498,-0.3944544|0.5545266,1.953556,-0.3750414|0.482237,1.894688,-0.4586381|0.5184097,1.916863,-0.4353908|0.5422948,1.931391,-0.4187065|0.558948,1.93634,-0.4059968|0.4510408,1.939471,-0.3373299|0.5359805,1.962178,-0.3258704|0.5622563,1.965817,-0.335857|0.571205,1.961189,-0.3568434|0.5754246,1.943789,-0.3913498:
absolute:0.4367945,1.884867,-0.4748279|0.4367945,1.884867,-0.4748279|0.4431344,1.887961,-0.4488224|0.4383014,1.893198,-0.4234666|0.4396743,1.909006,-0.3928812|0.4486198,1.928258,-0.3640379|0.4734215,1.939117,-0.3926782|0.4984235,1.953507,-0.3646886|0.5152857,1.95835,-0.3458308|0.4898635,1.941506,-0.40955|0.5200826,1.955373,-0.3784994|0.5398664,1.960528,-0.3576557|0.5033174,1.93248,-0.4244938|0.5311971,1.948208,-0.398354|0.5503349,1.955404,-0.3789875|0.4782557,1.896082,-0.4624625|0.5143331,1.91847,-0.439272|0.5381441,1.93324,-0.4226943|0.5547879,1.938301,-0.4100165|0.4471892,1.940473,-0.3410249|0.5318835,1.963802,-0.3297754|0.5581263,1.967649,-0.3398395|0.5670019,1.963166,-0.3608333|0.5712427,1.945871,-0.3954073:
absolute:0.4326542,1.888233,-0.4754739|0.4326542,1.888233,-0.4754739|0.439141,1.89115,-0.4494843|0.434462,1.896211,-0.4240639|0.4360207,1.911808,-0.393379|0.4451589,1.930856,-0.3644608|0.469752,1.941922,-0.3931672|0.49489,1.956167,-0.3652248|0.5118473,1.960916,-0.3464288|0.486099,1.944422,-0.4101148|0.516501,1.958086,-0.3791523|0.536407,1.963124,-0.3583965|0.4994672,1.935496,-0.4251949|0.5274951,1.951082,-0.3991281|0.5467448,1.958173,-0.3798341|0.4741862,1.899359,-0.4632669|0.5103972,1.921585,-0.4401293|0.5343083,1.936318,-0.4236628|0.5510305,1.941301,-0.4110574|0.4438794,1.94291,-0.3413544|0.5285255,1.966282,-0.330428|0.5547699,1.970167,-0.3406551|0.5635164,1.965842,-0.3617367|0.5675772,1.948792,-0.3965112:
absolute:0.428899,1.890963,-0.4773025|0.428899,1.890963,-0.4773025|0.4355108,1.893754,-0.4513304|0.4309601,1.898675,-0.4258594|0.4326635,1.914107,-0.3950987|0.4419391,1.933006,-0.3661267|0.4663489,1.944266,-0.3949046|0.4915707,1.958458,-0.367011|0.5085953,1.963184,-0.3482698|0.4826099,1.94687,-0.4119193|0.5131491,1.96042,-0.3810419|0.5331516,1.965406,-0.3603665|0.4959124,1.938035,-0.4271104|0.524057,1.953547,-0.4011257|0.5433995,1.960583,-0.3819044|0.4704797,1.902068,-0.4652426|0.5067825,1.924211,-0.4421695|0.5307716,1.93895,-0.4258222|0.5475615,1.943891,-0.4132905|0.4407712,1.944933,-0.3429483|0.5253278,1.968528,-0.3323184|0.5515916,1.972427,-0.3426969|0.5602567,1.968202,-0.3638659|0.564186,1.95134,-0.3988119:
absolute:0.424492,1.893023,-0.478306|0.424492,1.893023,-0.478306|0.4312036,1.895695,-0.4523472|0.4267536,1.90047,-0.4268305|0.428555,1.915732,-0.3959906|0.4378995,1.934493,-0.3669511|0.4621505,1.945993,-0.3957887|0.4873914,1.960211,-0.3679259|0.50445,1.964977,-0.3492257|0.4783351,1.948724,-0.4128562|0.5089571,1.962221,-0.3820381|0.5290273,1.967189,-0.3614239|0.4915965,1.94,-0.4281471|0.5198147,1.955479,-0.4022228|0.5392243,1.962476,-0.3830549|0.4660948,1.904167,-0.4663595|0.5024381,1.92628,-0.4433216|0.5264765,1.941038,-0.4270636|0.5433167,1.94594,-0.4145843|0.4367986,1.946286,-0.3437011|0.5212045,1.970365,-0.3333121|0.5475151,1.974211,-0.3438044|0.5561417,1.970053,-0.365055|0.5599973,1.953342,-0.4001462:
absolute:0.4181393,1.892859,-0.4837872|0.4181393,1.892859,-0.4837872|0.4250411,1.895526,-0.4578777|0.4207766,1.900196,-0.43231|0.4227229,1.91536,-0.4014311|0.4321495,1.934098,-0.3724036|0.4560353,1.945942,-0.4014517|0.481306,1.960447,-0.3737636|0.4984362,1.965431,-0.3551864|0.4720565,1.948848,-0.4186442|0.5028054,1.962539,-0.388039|0.522995,1.967645,-0.3675755|0.4852635,1.940269,-0.4340642|0.5135752,1.955919,-0.4083451|0.5330894,1.963011,-0.3893186|0.4597454,1.904318,-0.4721542|0.496093,1.926676,-0.4493602|0.5201679,1.941601,-0.433311|0.5370809,1.946571,-0.4209574|0.4311397,1.945799,-0.3491026|0.5152354,1.971033,-0.3393942|0.5415599,1.9748,-0.3500916|0.5500975,1.970657,-0.3714336|0.5538343,1.954029,-0.4066328:
absolute:0.4121785,1.892527,-0.4895021|0.4121785,1.892527,-0.4895021|0.419258,1.895195,-0.4636407|0.4151717,1.899768,-0.4380265|0.417256,1.914833,-0.4071079|0.4267507,1.933547,-0.3780866|0.4502786,1.945743,-0.4073467|0.4755437,1.960571,-0.3798258|0.4927235,1.965805,-0.3613633|0.4661429,1.948813,-0.4246556|0.4969993,1.962701,-0.3942475|0.5172946,1.96794,-0.373923|0.4792995,1.940374,-0.440195|0.507695,1.956187,-0.4146687|0.5273054,1.963358,-0.3957716|0.4537793,1.904297,-0.4781646|0.49012,1.9269,-0.4556029|0.5142318,1.941978,-0.4397523|0.5312145,1.947003,-0.4275178|0.4258193,1.945153,-0.3547351|0.5095468,1.971651,-0.3456858|0.5359259,1.975223,-0.3565624|0.5443973,1.971056,-0.3779892|0.5480384,1.954502,-0.4132972:
absolute:0.405176,1.890435,-0.4979271|0.405176,1.890435,-0.4979271|0.4126307,1.893143,-0.4721755|0.4089128,1.897679,-0.4464988|0.4113821,1.912695,-0.4155843|0.4211894,1.931415,-0.3866713|0.4441775,1.943876,-0.4163428|0.4696163,1.959072,-0.3891846|0.4869609,1.964599,-0.3709632|0.4597567,1.947053,-0.4338899|0.4909685,1.961124,-0.4039323|0.5115275,1.966487,-0.3839073|0.4727295,1.938702,-0.4496304|0.5014322,1.954656,-0.4245389|0.5212952,1.961895,-0.4059335|0.4468677,1.90247,-0.4872196|0.483401,1.925302,-0.4652055|0.5077209,1.940487,-0.4497814|0.5248899,1.945556,-0.437828|0.4205413,1.942968,-0.3632842|0.503905,1.97073,-0.3555267|0.5303656,1.973882,-0.3668194|0.5386206,1.969634,-0.3883969|0.5419248,1.953089,-0.4238793:
absolute:0.396936,1.885157,-0.5093344|0.396936,1.885157,-0.5093344|0.4049008,1.888049,-0.4837562|0.4016819,1.892689,-0.4580306|0.4046865,1.90782,-0.4272204|0.4149593,1.926702,-0.3985753|0.4372277,1.939288,-0.4288388|0.4629456,1.95499,-0.4022375|0.480527,1.960912,-0.3843704|0.4524181,1.942485,-0.4467197|0.4841301,1.956901,-0.4174594|0.5050516,1.962492,-0.3978769|0.4651231,1.934147,-0.4626836|0.4942524,1.950373,-0.4382675|0.5144591,1.957784,-0.4201055|0.4387522,1.897542,-0.4995507|0.4755669,1.920744,-0.4784096|0.5001696,1.936107,-0.4636233|0.5175858,1.941292,-0.4520844|0.4147326,1.938327,-0.3752158|0.4976495,1.96742,-0.3692894|0.5241801,1.970079,-0.381201|0.5321046,1.965662,-0.4029534|0.5349033,1.948942,-0.438554:
